path,bytes,words,title,h1,description,canonical,refresh,in_sitemap
public/pererobka-alyuminiyevogo-kabelyu.html,10597,525,Як передають на переробку алюмінієвий кабель — Довідник YOURECO,Як передають на переробку алюмінієвий кабель,"Переробка алюмінієвого кабелю: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/pererobka-alyuminiyevogo-kabelyu.html,,no
public/pererobka-betonu.html,10432,509,Як передають на переробку бетон — Довідник YOURECO,Як передають на переробку бетон,"Переробка бетону: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/pererobka-betonu.html,,no
public/pererobka-gumovyh-vyrobiv.html,10348,531,Як передають на переробку гумові вироби — Довідник YOURECO,Як передають на переробку гумові вироби,"Практичний гайд для бізнесу про «переробку гумових виробів»: класифікація шин/гуми, зберігання, підготовка до вивезення, маршрути переробки та документи.",https://guide.youreco.com.ua/pererobka-gumovyh-vyrobiv.html,,no
public/pererobka-izolyaciyi-kabelyu.html,12947,826,Як передають на переробку ізоляцію кабелю — Довідник YOURECO,Як передають на переробку ізоляцію кабелю,"Переробка ізоляції кабелю: що належить до кабельних відходів, як зберігати, передавати, оформлювати документи й логістику.",https://guide.youreco.com.ua/pererobka-izolyaciyi-kabelyu.html,,no
public/pererobka-kartonu.html,10280,511,Як передають на переробку картон — Довідник YOURECO,Як передають на переробку картон,"Довідка для підприємств про «переробку картону»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/pererobka-kartonu.html,,no
public/pererobka-makulatury.html,9882,514,Як передають на переробку макулатуру — Довідник YOURECO,Як передають на переробку макулатуру,"Довідка для підприємств про «переробку макулатури»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/pererobka-makulatury.html,,no
public/pererobka-metalu.html,9744,517,Як передають на переробку метал — Довідник YOURECO,Як передають на переробку метал,"Довідка для підприємств про «переробку металу»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/pererobka-metalu.html,,no
public/pererobka-midnogo-kabelyu.html,10142,522,Як передають на переробку мідний кабель — Довідник YOURECO,Як передають на переробку мідний кабель,"Переробка мідного кабелю: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/pererobka-midnogo-kabelyu.html,,no
public/pererobka-pet.html,13862,1021,Як передають PET на переробку — Довідник YOURECO,Як передають PET на переробку,"Переробка PET (поліетилентерефталату): якість сировини, підготовка, типові вимоги до збору та документи для підприємств.",https://guide.youreco.com.ua/pererobka-pet.html,,no
public/pererobka-plastykovoyi-upakovky.html,10302,528,Як передають на переробку пластикову упаковку — Довідник YOURECO,Як передають на переробку пластикову упаковку,"Переробка пластикової упаковки: що приймають, як організувати збір, вивезення та які документи потрібні підприємствам.",https://guide.youreco.com.ua/pererobka-plastykovoyi-upakovky.html,,no
public/pererobka-polietylenu.html,10063,513,Як передають на переробку поліетилен — Довідник YOURECO,Як передають на переробку поліетилен,"Переробка поліетилену: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/pererobka-polietylenu.html,,no
public/pererobka-polipropylenu.html,10292,537,Як передають на переробку поліпропілен — Довідник YOURECO,Як передають на переробку поліпропілен,"Переробка поліпропілену: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/pererobka-polipropylenu.html,,no
public/pererobka-polistyrolu.html,14074,1022,Як передають на переробку полістирол — Довідник YOURECO,Як передають на переробку полістирол,"Переробка полістиролу (PS): які види приймають, що робити з пінопластом, підготовка партій та документи для бізнесу.",https://guide.youreco.com.ua/pererobka-polistyrolu.html,,no
public/pererobka-shyn.html,9905,541,Як передають шини на переробку — Довідник YOURECO,Як передають шини на переробку,"Практичний гайд для бізнесу про «переробку шин»: класифікація шин/гуми, зберігання, підготовка до вивезення, маршрути переробки та документи.",https://guide.youreco.com.ua/pererobka-shyn.html,,no
public/pererobka-vidpracovanyh-masel.html,12782,821,Переробка відпрацьованих олив | YOURECO,Як передають відпрацьовані оливи на переробку або регенерацію,"Переробка і регенерація відпрацьованих олив: безпечне зберігання, збір, передача, логістика та документи для підприємств.",https://guide.youreco.com.ua/pererobka-vidpracovanyh-masel.html,,no
public/plastyk-yak-vtorynna-syrovyna.html,7657,457,Пластик як вторинна сировина — Довідник YOURECO,Пластик як вторинна сировина,"Гайд для підприємств про «пластик як вторинна сировина»: види полімерів, сортування, зберігання, підготовка до переробки, логістика та підтверджуючі документи.",https://guide.youreco.com.ua/plastyk-yak-vtorynna-syrovyna.html,,no
public/plastykovi-vidhody.html,12090,930,Пластикові відходи — Довідник YOURECO,Пластикові відходи,"Гайд для підприємств про «пластикові відходи»: види полімерів, сортування, зберігання, підготовка до переробки, логістика та підтверджуючі документи.",https://guide.youreco.com.ua/plastykovi-vidhody.html,,no
public/podribnennya-shyn-gumova-kryshka.html,7688,468,Подрібнення шин та гумова крихта — Довідник YOURECO,Подрібнення шин та гумова крихта,"Подрібнення шин: як отримують гумову крихту, де вона використовується, і що важливо знати підприємству при передачі шин.",https://guide.youreco.com.ua/podribnennya-shyn-gumova-kryshka.html,,no
public/promyslovi-vidhody-na-pidpryyemstvi.html,8769,505,Промислові відходи на підприємстві | YOURECO,Промислові відходи на підприємстві: облік і правила,"Промислові відходи на підприємстві: облік, правила зберігання, збір, вивезення та документи для передачі.",https://guide.youreco.com.ua/promyslovi-vidhody-na-pidpryyemstvi.html,,no
public/promyslovi-vidhody.html,16506,1233,Промислові відходи — Довідник YOURECO,Промислові відходи,"Промислові відходи: види, приклади, вимоги до збирання й зберігання, вивезення, утилізація, переробка та документи.",https://guide.youreco.com.ua/promyslovi-vidhody.html,,no
public/pryjom-kabelyu-na-utylizaciyu.html,8302,470,Приймання кабелю на утилізацію — Довідник YOURECO,Приймання кабелю на утилізацію,"Приймання кабелю на утилізацію: які види кабелю приймають, як підготувати партію та які документи потрібні для підприємств.",https://guide.youreco.com.ua/pryjom-kabelyu-na-utylizaciyu.html,,no
public/reestr-partiyi.html,7883,543,Реєстр партії відходів | YOURECO,Реєстр партії відходів: що містить цей документ,"Реєстр партії відходів: які позиції, кількість, типи матеріалів, обладнання чи продукції вносять перед утилізацією або переробкою.",https://guide.youreco.com.ua/reestr-partiyi.html,,no
public/scenarii-utilizaciyi.html,8770,590,Сценарії передачі продукції на утилізацію | YOURECO,Типові сценарії передачі продукції та матеріалів на утилізацію,"Типові сценарії утилізації продукції: списання товарів, складські залишки, повернення з мережі, виробничий брак і документи.",https://guide.youreco.com.ua/scenarii-utilizaciyi.html,,no
public/shcho-take-pererobka-vidhodiv.html,8611,655,Що таке переробка відходів | YOURECO,Що таке переробка відходів: як працює цей процес,"Переробка відходів є процесом повернення придатних матеріалів у повторний обіг після сортування, підготовки та технічного оброблення.",https://guide.youreco.com.ua/shcho-take-pererobka-vidhodiv.html,,no
public/shcho-take-promyslovi-vidhody.html,8780,643,Що таке промислові відходи | YOURECO,Що таке промислові відходи: як підприємства визначають цей потік,"Промислові відходи: що це за матеріали й залишки, де вони утворюються на підприємстві та як їх правильно визначати.",https://guide.youreco.com.ua/shcho-take-promyslovi-vidhody.html,,no
public/shcho-take-utylizaciya.html,8770,660,Що таке утилізація | YOURECO,Що таке утилізація: як підприємства розуміють цю операцію,"Утилізація: контрольована операція поводження з матеріалами або відходами, які потребують обробки, передачі чи знищення.",https://guide.youreco.com.ua/shcho-take-utylizaciya.html,,no
public/shcho-take-znyshchennya-produkciyi.html,8755,646,Що таке знищення продукції | YOURECO,Що таке знищення продукції: коли застосовується ця процедура,"Знищення продукції є процедурою, у межах якої товар або матеріал остаточно вилучається з обігу шляхом фізичного припинення його існування як придатного об",https://guide.youreco.com.ua/shcho-take-znyshchennya-produkciyi.html,,no
public/shyny.html,7549,466,Шини — редирект — Довідник YOURECO,Шини — редирект,"Довідкова сторінка YOURECO про «Шини — редирект»: пояснення, підготовка, документи, логістика та пов’язані матеріали.",https://guide.youreco.com.ua/utylizaciya-shyn.html,0; url=/utylizaciya-shyn.html,no
public/skilky-koshtuye-pererobka-kabelyu.html,7763,466,Передання кабелю на переробку | YOURECO,Від чого залежить порядок передання кабелю на переробку,"Скільки коштує переробка кабелю: від чого залежить вартість, як оцінюється партія, що впливає на логістику та документи.",https://guide.youreco.com.ua/skilky-koshtuye-pererobka-kabelyu.html,,no
public/skladuvannya-promyslovyh-vidhodiv.html,10626,527,Складування промислових відходів — Довідник YOURECO,Складування промислових відходів,"Довідка для підприємств про «складування промислових відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/skladuvannya-promyslovyh-vidhodiv.html,,no
public/sortuvannya/index.html,10349,426,Матеріали про сортування відходів — Довідник YOURECO,Матеріали про сортування відходів,"Навігація за матеріалами про сортування відходів: розділення потоків, підготовка партій і типові вимоги до передачі.",https://guide.youreco.com.ua/sortuvannya.html,,no
public/sortuvannya-budivelnyh-vidhodiv.html,10434,775,Сортування будівельних відходів — Довідник YOURECO,Сортування будівельних відходів,"Сортування будівельного відходи: як розділяти фракції, що віддати на переробку, і як оформити передачу відходів документально.",https://guide.youreco.com.ua/sortuvannya-budivelnyh-vidhodiv.html,,no
public/sortuvannya-plastyku.html,9822,735,Сортування пластику — Довідник YOURECO,Сортування пластику,"Гайд для підприємств про «сортування пластику»: види полімерів, сортування, зберігання, підготовка до переробки, логістика та підтверджуючі документи.",https://guide.youreco.com.ua/sortuvannya-plastyku.html,,no
public/sortuvannya-promyslovyh-vidhodiv.html,10481,500,Сортування промислових відходів — Довідник YOURECO,Сортування промислових відходів,"Довідка для підприємств про «сортування промислових відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/sortuvannya-promyslovyh-vidhodiv.html,,no
public/spysannya-kosmetychnyh-tovariv.html,7989,471,Списання косметичних товарів — Довідник YOURECO,Списання косметичних товарів,"Списання косметичних товарів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/spysannya-kosmetychnyh-tovariv.html,,no
public/spysannya-produktiv.html,10522,708,Списання продуктів: як правильно оформити — Довідник YOURECO,Списання продуктів: як правильно оформити,"Списання продуктів: як оформити партію, організувати збір і вивезення та які документи потрібні підприємству.",https://guide.youreco.com.ua/spysannya-produktiv.html,,no
public/transportuvannya-vidpracovanyh-masel.html,10322,756,Транспортування відпрацьованих олив — Довідник YOURECO,Транспортування відпрацьованих олив,"Транспортування відпрацьованих олив: як підготувати партію, узгодити вивезення, безпека та документи для підприємств.",https://guide.youreco.com.ua/transportuvannya-vidpracovanyh-masel.html,,no
public/transportuvannya-vidpracovanyh-shyn.html,10166,754,Транспортування відпрацьованих шин — Довідник YOURECO,Транспортування відпрацьованих шин,"Транспортування відпрацьованих шин: як підготувати майданчик, яку тару обрати та як організувати вивезення для підприємств.",https://guide.youreco.com.ua/transportuvannya-vidpracovanyh-shyn.html,,no
public/utylizaciya/index.html,15575,428,Матеріали про утилізацію відходів — Довідник YOURECO,Матеріали про утилізацію відходів,"Навігація за матеріалами про утилізацію відходів: сценарії передачі, підготовка партій, документи та галузеві випадки.",https://guide.youreco.com.ua/utylizaciya.html,,no
public/utylizaciya-avtoshyn.html,12623,783,Куди передають автомобільні шини на утилізацію — Довідник YOURECO,Куди передають автомобільні шини на утилізацію,"Практичний гайд для бізнесу про «утилізацію автомобільних шин»: класифікація шин/гуми, зберігання, підготовка до вивезення, маршрути переробки та документи.",https://guide.youreco.com.ua/utylizaciya-avtoshyn.html,,no
public/utylizaciya-budivelnyh-vidhodiv.html,13101,790,Утилізація будівельних відходів | YOURECO,Порядок утилізації будівельних відходів для підприємств,"Утилізація будівельних відходів: що приймають, як організувати збір, вивезення та документи для підприємств.",https://guide.youreco.com.ua/utylizaciya-budivelnyh-vidhodiv.html,,no
public/utylizaciya-derevyny-z-budivnyctva.html,12875,787,Утилізація деревини з будівництва | YOURECO,Як передають на утилізацію деревину з будівництва,"Довідка для підприємств про «утилізацію деревини з будівництва»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-derevyny-z-budivnyctva.html,,no
public/utylizaciya-energetychnyh-napoyiv.html,12648,768,Куди передають енергетичні напої на утилізацію — Довідник YOURECO,Куди передають енергетичні напої на утилізацію,"Довідка для підприємств про «утилізацію енергетичних напоїв»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-energetychnyh-napoyiv.html,,no
public/utylizaciya-fruktiv-ta-ovochiv.html,13244,841,Куди передають фрукти та овочі на утилізацію — Довідник YOURECO,Куди передають фрукти та овочі на утилізацію,"Утилізація фруктів та овочів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/utylizaciya-fruktiv-ta-ovochiv.html,,no
public/utylizaciya-fruktiv.html,10369,532,Куди передають фрукти на утилізацію — Довідник YOURECO,Куди передають фрукти на утилізацію,"Довідка для підприємств про «утилізацію фруктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-fruktiv.html,,no
public/utylizaciya-gipsokartonu.html,10587,528,Куди передають гіпсокартон на утилізацію — Довідник YOURECO,Куди передають гіпсокартон на утилізацію,"Довідка для підприємств про «утилізацію гіпсокартону»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-gipsokartonu.html,,no
public/utylizaciya-harchovyh-produktiv.html,13120,863,Утилізація харчових продуктів | YOURECO,Порядок утилізації харчових продуктів для підприємств,"Утилізація харчових продуктів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/utylizaciya-harchovyh-produktiv.html,,no
public/utylizaciya-kondyterskyh-vyrobiv.html,10729,541,Утилізація кондитерських виробів | YOURECO,Куди передають кондитерські вироби на утилізацію,"Довідка для підприємств про «утилізацію кондитерських виробів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-kondyterskyh-vyrobiv.html,,no
public/utylizaciya-konfidenciynykh-dokumentiv.html,20053,1443,Утилізація конфіденційних документів | YOURECO,Документи для утилізації конфіденційних документів,"Як правильно організувати утилізацію конфіденційних документів: підготовка, логістика, документи підтвердження та типові запитання.",https://guide.youreco.com.ua/utylizaciya-konfidenciynykh-dokumentiv.html,,no
public/utylizaciya-kosmetiki.html,3577,119,Куди здати утилізація косметіки — Довідник YOURECO,Куди здати утилізація косметіки,"Практичний гайд про те, куди здати утилізація косметіки, як підготувати передачу, які документи потрібні та на що звернути увагу.",https://guide.youreco.com.ua/utylizaciya-kosmetyky.html,0; url=/utylizaciya-kosmetyky.html,no
public/utylizaciya-materialiv.html,14227,1010,Порядок утилізації матеріалів для підприємств — Довідник YOURECO,Порядок утилізації матеріалів для підприємств,"Хаб-сторінка: утилізація та переробка матеріалів (пластик/полімери, будівельні відходи, шини, оливи, некондиційна сировина).",https://guide.youreco.com.ua/utylizaciya-materialiv.html,,no
public/utylizaciya-metalevoyi-strushky.html,8264,467,Куди передають металеву стружку на утилізацію — Довідник YOURECO,Куди передають металеву стружку на утилізацію,"Довідка для підприємств про «утилізацію металевої стружки»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-metalevoyi-strushky.html,,no
public/utylizaciya-metalu.html,9886,528,Як оформлюється утилізація металу — Довідник YOURECO,Як оформлюється утилізація металу,"Довідка для підприємств про «утилізацію металу»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-metalu.html,,no
public/utylizaciya-molochnyh-produktiv.html,10687,537,Куди передають молочні продукти на утилізацію — Довідник YOURECO,Куди передають молочні продукти на утилізацію,"Довідка для підприємств про «утилізацію молочних продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-molochnyh-produktiv.html,,no
public/utylizaciya-napivfabrykatyv.html,10852,532,Куди передають напівфабрикати на утилізацію — Довідник YOURECO,Куди передають напівфабрикати на утилізацію,"Утилізація напівфабрикатів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/utylizaciya-napivfabrykatyv.html,,no
public/utylizaciya-nekondyciynoyi-produkciyi.html,10683,576,Порядок утилізації некондиційної продукції — Довідник YOURECO,Порядок утилізації некондиційної продукції,"Довідка для підприємств про «утилізацію некондиційної продукції»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-nekondyciynoyi-produkciyi.html,,no
public/utylizaciya-obladnannya.html,14529,937,Порядок утилізації обладнання для підприємств — Довідник YOURECO,Порядок утилізації обладнання для підприємств,"Хаб-сторінка: як правильно утилізувати обладнання та техніку (промислове обладнання, кабель, батареї, оргтехніка) з документами.",https://guide.youreco.com.ua/utylizaciya-obladnannya.html,,no
public/utylizaciya-ovochiv.html,10592,533,Куди передають овочі на утилізацію — Довідник YOURECO,Куди передають овочі на утилізацію,"Довідка для підприємств про «утилізацію овочів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-ovochiv.html,,no
public/utylizaciya-paperu-ta-kartonu.html,12652,831,Як оформлюється утилізація паперу та картону — Довідник YOURECO,Як оформлюється утилізація паперу та картону,"Довідка для підприємств про «утилізацію паперу та картону»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-paperu-ta-kartonu.html,,no
public/utylizaciya-parfumeriyi.html,10543,516,Куди передають парфумерію на утилізацію — Довідник YOURECO,Куди передають парфумерію на утилізацію,"Довідка для підприємств про «утилізацію парфумерії»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-parfumeriyi.html,,no
public/utylizaciya-partiyi-produktiv.html,10626,544,Документи для утилізації партії продуктів — Довідник YOURECO,Документи для утилізації партії продуктів,"Довідка для підприємств про «утилізацію партії продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-partiyi-produktiv.html,,no
public/utylizaciya-produktiv-na-skladi.html,10691,550,Порядок утилізації продуктів на складі — Довідник YOURECO,Порядок утилізації продуктів на складі,"Довідка для підприємств про «утилізацію продуктів на складі»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-produktiv-na-skladi.html,,no
public/utylizaciya-promyslovogo-obladnannya-mehanizmiv.html,11762,569,Утилізація промислового обладнання | YOURECO,Порядок утилізації промислового обладнання та механізмів,"Утилізація промислового обладнання: списання, демонтаж, сортування металу, електроніки й небезпечних компонентів, документи.",https://guide.youreco.com.ua/utylizaciya-promyslovogo-obladnannya-mehanizmiv.html,,no
public/utylizaciya-prostrochenoyi-kosmetyky.html,12991,811,Утилізація простроченої косметики | YOURECO,Куди передають прострочену косметику на утилізацію,"Утилізація простроченої косметики: що приймають, як організувати збір, вивезення та документи для підприємств.",https://guide.youreco.com.ua/utylizaciya-prostrochenoyi-kosmetyky.html,,no
public/utylizaciya-pyva.html,10562,543,Куди передають пиво на утилізацію — Довідник YOURECO,Куди передають пиво на утилізацію,"Довідка для підприємств про «утилізацію пива»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-pyva.html,,no
public/utylizaciya-shin.html,3380,112,Куди здати утилізація шин — Довідник YOURECO,Куди здати утилізація шин,"Практичний гайд про те, куди здати утилізація шин, як підготувати передачу, які документи потрібні та на що звернути увагу.",https://guide.youreco.com.ua/utylizaciya-shyn.html,0; url=/utylizaciya-shyn.html,no
public/utylizaciya-shyn-pidpryyemstvamy.html,9825,509,Документи для утилізації шин підприємствами — Довідник YOURECO,Документи для утилізації шин підприємствами,"Утилізація шин підприємствами: як оформити передачу, які обсяги приймають, логістика та документи для аудиту/перевірок.",https://guide.youreco.com.ua/utylizaciya-shyn-pidpryyemstvamy.html,,no
public/utylizaciya-skla.html,10347,533,Куди передають скло на утилізацію — Довідник YOURECO,Куди передають скло на утилізацію,"Довідка для підприємств про «утилізацію скла»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-skla.html,,no
public/utylizaciya-skladskyh-zalyshkiv.html,9887,519,Порядок утилізації складських залишків — Довідник YOURECO,Порядок утилізації складських залишків,"Довідка для підприємств про «утилізацію складських залишків»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-skladskyh-zalyshkiv.html,,no
public/utylizaciya-sokiv-ta-napoyiv.html,12868,802,Куди передають соки та напої на утилізацію — Довідник YOURECO,Куди передають соки та напої на утилізацію,"Утилізація соків та напоїв: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",https://guide.youreco.com.ua/utylizaciya-sokiv-ta-napoyiv.html,,no
public/utylizaciya-sokiv.html,9500,509,Куди передають соки на утилізацію — Довідник YOURECO,Куди передають соки на утилізацію,"Довідка для підприємств про «утилізацію соків»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-sokiv.html,,no
public/utylizaciya-tovariv.html,9769,513,Порядок утилізації товарів для підприємств — Довідник YOURECO,Порядок утилізації товарів для підприємств,"Довідник для бізнесу: як списувати та утилізувати товари (продукти, косметика, одяг, меблі, документи) з правильними документами.",https://guide.youreco.com.ua/utylizaciya-tovariv.html,,no
public/utylizaciya-upakovky-na-pidpryyemstvi.html,9968,533,Порядок утилізації упаковки на підприємстві — Довідник YOURECO,Порядок утилізації упаковки на підприємстві,"Утилізація упаковки на підприємстві: підготовка партії, зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-upakovky-na-pidpryyemstvi.html,,no
public/utylizaciya-upakovky-vid-kosmetyky.html,12013,774,Утилізація упаковки від косметики | YOURECO,Куди передають упаковку від косметики на утилізацію,"Довідка для підприємств про «утилізацію упаковки від косметики»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-upakovky-vid-kosmetyky.html,,no
public/utylizaciya-vantazhnyh-shyn.html,11916,773,Куди передають вантажні шини на утилізацію — Довідник YOURECO,Куди передають вантажні шини на утилізацію,"Практичний гайд для бізнесу про «утилізацію вантажних шин»: класифікація шин/гуми, зберігання, підготовка до вивезення, маршрути переробки та документи.",https://guide.youreco.com.ua/utylizaciya-vantazhnyh-shyn.html,,no
public/utylizaciya-vidpracovanyh-masel.html,10216,520,Як оформлюється утилізація відпрацьованих олив — Довідник YOURECO,Як оформлюється утилізація відпрацьованих олив,"Утилізація відпрацьованих олив: що приймають, як організувати збір, вивезення та документи для підприємств.",https://guide.youreco.com.ua/utylizaciya-vidpracovanyh-masel.html,,no
public/utylizaciya-vody.html,12075,808,Порядок утилізації води та товарних залишків — Довідник YOURECO,Порядок утилізації води та товарних залишків,"Довідка для підприємств про «утилізацію води (товарні залишки)»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-vody.html,,no
public/utylizaciya-vyrobnychyh-vidhodiv.html,10625,576,Утилізація виробничих відходів | YOURECO,Порядок утилізації виробничих відходів для підприємств,"Довідка для підприємств про «утилізацію виробничих відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-vyrobnychyh-vidhodiv.html,,no
public/utylizaciya-yagid.html,10401,533,Куди передають ягоди на утилізацію — Довідник YOURECO,Куди передають ягоди на утилізацію,"Довідка для підприємств про «утилізацію ягід»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",https://guide.youreco.com.ua/utylizaciya-yagid.html,,no
public/vidhody-demontazhu.html,8151,431,Відходи демонтажу | YOURECO,Відходи демонтажу: сортування та порядок передання,"Відходи демонтажу: сортування, утилізація, організація збору, вивезення та документи для підприємств.",https://guide.youreco.com.ua/vidhody-demontazhu.html,,no
public/vidhody-gumy.html,7563,452,Відходи гуми: що відноситься і як утилізують — Довідник YOURECO,Відходи гуми: що відноситься і як утилізують,"Відходи гуми: що відноситься до потоку, як їх утилізують, організовують збір, вивезення та документи.",https://guide.youreco.com.ua/vidhody-gumy.html,,no
public/vidhody-polimeriv.html,11481,911,Відходи полімерів — Довідник YOURECO,Відходи полімерів,"Гайд для підприємств про «відходи полімерів»: види полімерів, сортування, зберігання, підготовка до переробки, логістика та підтверджуючі документи.",https://guide.youreco.com.ua/vidhody-polimeriv.html,,no
public/vidhody-vyrobnyctva.html,7778,444,Відходи виробництва: класифікація та приклади — Довідник YOURECO,Відходи виробництва: класифікація та приклади,"Відходи виробництва: класифікація та приклади: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка…",https://guide.youreco.com.ua/vidhody-vyrobnyctva.html,,no
public/vidy-kabelnyh-vidhodiv.html,10665,761,Види кабельних відходів — Довідник YOURECO,Види кабельних відходів,"Види кабельних відходів: класифікація, приклади з підприємств, як правильно сортувати та передавати на утилізацію.",https://guide.youreco.com.ua/vidy-kabelnyh-vidhodiv.html,,no
